Timestamp,CN value,status
2024-06-02 10:19:00,40.812,0.0
2024-06-02 10:20:00,40.688,0.0
2024-06-02 10:20:00,40.469,0.0
2024-06-02 10:21:00,40.469,0.0
2024-06-02 10:21:00,40.312,0.0
2024-06-02 10:22:00,40.125,0.0
2024-06-02 10:22:00,40.0,0.0
2024-06-02 10:23:00,39.812,0.0
2024-06-02 10:23:00,39.562,0.0
2024-06-02 10:24:00,39.688,0.0
2024-06-02 10:24:00,39.125,0.0
2024-06-02 10:25:00,39.312,0.0
2024-06-02 10:25:00,39.156,0.0
2024-06-02 10:26:00,39.5,0.0
2024-06-02 10:26:00,39.438,0.0
2024-06-02 10:27:00,38.969,0.0
2024-06-02 10:27:00,38.875,0.0
2024-06-02 10:28:00,38.688,0.0
2024-06-02 10:28:00,38.562,0.0
2024-06-02 10:29:00,38.281,0.0
2024-06-02 10:29:00,38.219,0.0
2024-06-02 10:30:00,38.281,0.0
2024-06-02 10:30:00,38.312,0.0
2024-06-02 10:31:00,38.188,0.0
2024-06-02 10:31:00,38.406,0.0
2024-06-02 10:32:00,38.594,0.0
2024-06-02 10:32:00,38.969,0.0
2024-06-02 10:33:00,38.656,0.0
2024-06-02 10:33:00,39.094,0.0
2024-06-02 10:34:00,39.125,0.0
2024-06-02 10:34:00,39.281,0.0
2024-06-02 10:35:00,39.281,0.0
2024-06-02 10:35:00,39.156,0.0
2024-06-02 10:36:00,39.062,0.0
2024-06-02 10:36:00,39.062,0.0
2024-06-02 10:37:00,39.469,0.0
2024-06-02 10:37:00,39.156,0.0
2024-06-02 10:38:00,39.312,0.0
2024-06-02 10:38:00,39.781,0.0
2024-06-02 10:39:00,39.875,0.0
2024-06-02 10:39:00,40.031,0.0
2024-06-02 10:40:00,40.031,0.0
2024-06-02 10:40:00,40.156,0.0
2024-06-02 10:41:00,40.469,0.0
2024-06-02 10:41:00,40.531,0.0
2024-06-02 10:42:00,40.656,0.0
2024-06-02 10:42:00,40.781,0.0
2024-06-02 10:43:00,40.688,0.0
2024-06-02 10:43:00,41.062,0.0
2024-06-02 10:44:00,40.688,0.0
2024-06-02 10:44:00,41.031,0.0
2024-06-02 10:45:00,41.0,0.0
2024-06-02 10:45:00,41.156,0.0
2024-06-02 10:46:00,41.125,0.0
2024-06-02 10:46:00,41.469,0.0
2024-06-02 10:47:00,41.344,0.0
2024-06-02 10:47:00,41.375,0.0
2024-06-02 10:48:00,41.406,0.0
2024-06-02 10:48:00,41.656,0.0
2024-06-02 10:49:00,41.688,0.0
2024-06-02 10:49:00,41.938,0.0
2024-06-02 10:50:00,41.625,0.0
2024-06-02 10:50:00,41.531,0.0
2024-06-02 10:51:00,41.812,0.0
2024-06-02 10:51:00,41.781,0.0
2024-06-02 10:52:00,41.812,0.0
2024-06-02 10:52:00,42.0,0.0
2024-06-02 10:53:00,41.562,0.0
2024-06-02 10:53:00,42.062,0.0
2024-06-02 10:54:00,42.031,0.0
2024-06-02 10:54:00,42.125,0.0
2024-06-02 10:55:00,42.188,0.0
2024-06-02 10:55:00,42.719,0.0
2024-06-02 10:56:00,42.75,0.0
2024-06-02 10:56:00,42.875,0.0
2024-06-02 10:57:00,43.094,0.0
2024-06-02 10:57:00,42.625,0.0
2024-06-02 10:58:00,42.75,0.0
2024-06-02 10:58:00,42.969,0.0
2024-06-02 10:59:00,43.094,0.0
2024-06-02 10:59:00,43.125,0.0
2024-06-02 11:00:00,43.094,0.0
2024-06-02 11:00:00,43.281,0.0
2024-06-02 11:01:00,43.125,0.0
2024-06-02 11:01:00,42.906,0.0
2024-06-02 11:02:00,43.188,0.0
2024-06-02 11:02:00,42.969,0.0
2024-06-02 11:03:00,43.062,0.0
2024-06-02 11:03:00,43.25,0.0
2024-06-02 11:04:00,43.25,0.0
2024-06-02 11:04:00,43.062,0.0
2024-06-02 11:05:00,42.844,0.0
2024-06-02 11:05:00,43.125,0.0
2024-06-02 11:06:00,42.938,0.0
2024-06-02 11:06:00,42.688,0.0
2024-06-02 11:07:00,42.562,0.0
2024-06-02 11:07:00,42.594,0.0
2024-06-02 11:08:00,42.469,0.0
2024-06-02 11:08:00,42.531,0.0
2024-06-02 11:09:00,42.625,0.0
2024-06-02 11:09:00,42.594,0.0
2024-06-02 11:10:00,42.344,0.0
2024-06-02 11:10:00,42.531,0.0
2024-06-02 11:11:00,42.469,0.0
2024-06-02 11:11:00,42.469,0.0
2024-06-02 11:12:00,42.469,0.0
2024-06-02 11:12:00,42.25,0.0
2024-06-02 11:13:00,42.25,0.0
2024-06-02 11:13:00,42.094,0.0
2024-06-02 11:14:00,41.75,0.0
2024-06-02 11:14:00,41.656,0.0
2024-06-02 11:15:00,41.75,0.0
2024-06-02 11:15:00,41.25,0.0
2024-06-02 11:16:00,41.125,0.0
2024-06-02 11:16:00,40.938,0.0
2024-06-02 11:17:00,41.344,0.0
2024-06-02 11:17:00,41.0,0.0
2024-06-02 11:18:00,40.781,0.0
2024-06-02 11:18:00,40.375,0.0
2024-06-02 11:19:00,40.125,0.0
2024-06-02 11:19:00,39.812,0.0
2024-06-02 11:20:00,39.906,0.0
2024-06-02 11:20:00,39.781,0.0
2024-06-02 11:21:00,39.344,0.0
2024-06-02 11:21:00,39.281,0.0
2024-06-02 11:22:00,38.969,0.0
2024-06-02 11:22:00,38.812,0.0
2024-06-02 11:23:00,38.875,0.0
2024-06-02 11:23:00,39.188,0.0
2024-06-02 11:24:00,39.25,0.0
2024-06-02 11:24:00,39.312,0.0
2024-06-02 11:25:00,39.031,0.0
2024-06-02 11:25:00,39.156,0.0
2024-06-02 11:26:00,39.156,0.0
2024-06-02 11:26:00,39.312,0.0
2024-06-02 11:27:00,39.5,0.0
2024-06-02 11:27:00,39.438,0.0
2024-06-02 11:28:00,39.531,0.0
2024-06-02 11:28:00,39.344,0.0
2024-06-02 11:29:00,39.406,0.0
2024-06-02 11:29:00,39.562,0.0
2024-06-02 11:30:00,40.094,0.0
2024-06-02 11:30:00,39.812,0.0
2024-06-02 11:31:00,39.812,0.0
2024-06-02 11:31:00,39.781,0.0
2024-06-02 11:32:00,39.469,0.0
2024-06-02 11:32:00,39.281,0.0
2024-06-02 11:33:00,39.25,0.0
2024-06-02 11:33:00,39.25,0.0
2024-06-02 11:34:00,39.312,0.0
2024-06-02 11:34:00,38.875,0.0
2024-06-02 11:35:00,38.656,0.0
2024-06-02 11:35:00,38.562,0.0
2024-06-02 11:36:00,38.719,0.0
2024-06-02 11:36:00,38.312,0.0
2024-06-02 11:37:00,38.25,0.0
2024-06-02 11:37:00,38.312,0.0
2024-06-02 11:38:00,38.219,0.0
2024-06-02 11:38:00,37.938,0.0
2024-06-02 11:39:00,38.0,0.0
2024-06-02 11:39:00,38.188,0.0
2024-06-02 11:40:00,38.5,0.0
2024-06-02 11:40:00,38.625,0.0
2024-06-02 11:41:00,38.719,0.0
2024-06-02 11:41:00,38.844,0.0
2024-06-02 11:42:00,39.062,0.0
2024-06-02 11:42:00,39.188,0.0
2024-06-02 11:43:00,39.438,0.0
2024-06-02 11:43:00,39.531,0.0
2024-06-02 11:44:00,39.531,0.0
2024-06-02 11:44:00,39.656,0.0
2024-06-02 11:45:00,39.344,0.0
2024-06-02 11:45:00,39.5,0.0
2024-06-02 11:46:00,39.781,0.0
2024-06-02 11:46:00,40.0,0.0
2024-06-02 11:47:00,40.0,0.0
2024-06-02 11:47:00,40.125,0.0
2024-06-02 11:48:00,40.219,0.0
2024-06-02 11:48:00,40.219,0.0
2024-06-02 11:49:00,40.094,0.0
2024-06-02 11:49:00,40.125,0.0
2024-06-02 11:50:00,40.094,0.0
2024-06-02 11:50:00,40.156,0.0
2024-06-02 11:51:00,40.312,0.0
2024-06-02 11:51:00,39.812,0.0
2024-06-02 11:52:00,39.812,0.0
2024-06-02 11:52:00,39.656,0.0
2024-06-02 11:53:00,39.75,0.0
2024-06-02 11:53:00,39.719,0.0
2024-06-02 11:54:00,39.156,0.0
2024-06-02 11:54:00,38.906,0.0
2024-06-02 11:55:00,39.0,0.0
2024-06-02 11:55:00,38.906,0.0
2024-06-02 11:56:00,38.438,0.0
2024-06-02 11:56:00,38.562,0.0
2024-06-02 11:57:00,38.312,0.0
2024-06-02 11:57:00,38.0,0.0
2024-06-02 11:58:00,37.688,0.0
2024-06-02 11:58:00,37.688,0.0
2024-06-02 11:59:00,37.219,0.0
2024-06-02 11:59:00,37.0,0.0
2024-06-02 12:00:00,37.219,0.0
2024-06-02 12:00:00,37.188,0.0
2024-06-02 12:01:00,37.25,0.0
2024-06-02 12:01:00,37.844,0.0
2024-06-02 12:02:00,37.312,0.0
2024-06-02 12:02:00,37.125,0.0
2024-06-02 12:03:00,37.125,0.0
2024-06-02 12:03:00,37.219,0.0
2024-06-02 12:04:00,37.375,0.0
2024-06-02 12:04:00,37.312,0.0
2024-06-02 12:05:00,37.375,0.0
2024-06-02 12:05:00,37.438,0.0
2024-06-02 12:06:00,37.0,0.0
2024-06-02 12:06:00,36.594,0.0
2024-06-02 12:07:00,36.344,0.0
2024-06-02 12:07:00,36.219,0.0
2024-06-02 12:08:00,36.062,0.0
2024-06-02 12:08:00,36.188,0.0
2024-06-02 12:09:00,35.719,0.0
2024-06-02 12:09:00,35.5,0.0
2024-06-02 12:10:00,35.594,0.0
2024-06-02 12:10:00,35.906,0.0
2024-06-02 12:11:00,35.75,0.0
2024-06-02 12:11:00,35.5,0.0
2024-06-02 12:12:00,34.531,0.0
2024-06-02 12:12:00,34.594,0.0
2024-06-02 12:13:00,34.844,0.0
2024-06-02 12:13:00,34.625,0.0
2024-06-02 12:14:00,34.469,0.0
2024-06-02 12:14:00,34.562,0.0
2024-06-02 12:15:00,34.562,0.0
2024-06-02 12:15:00,34.562,0.0
2024-06-02 12:16:00,34.469,0.0
2024-06-02 12:16:00,34.75,0.0
2024-06-02 12:17:00,34.812,0.0
2024-06-02 12:17:00,34.25,0.0
2024-06-02 12:18:00,34.75,0.0
2024-06-02 12:18:00,34.219,0.0
2024-06-02 12:19:00,33.438,0.0
2024-06-02 12:19:00,33.312,0.0
2024-06-02 12:20:00,33.406,0.0
2024-06-02 12:20:00,33.25,0.0
2024-06-02 12:21:00,33.625,0.0
2024-06-02 12:21:00,33.625,0.0
2024-06-02 12:22:00,34.031,0.0
2024-06-02 12:22:00,34.562,0.0
2024-06-02 12:23:00,33.5,0.0
2024-06-02 12:23:00,33.562,0.0
2024-06-02 12:24:00,34.062,0.0
2024-06-02 12:24:00,34.5,0.0
2024-06-02 12:25:00,34.531,0.0
2024-06-02 12:25:00,33.906,0.0
2024-06-02 12:26:00,34.531,0.0
2024-06-02 12:26:00,34.562,0.0
2024-06-02 12:27:00,34.0,0.0
2024-06-02 12:27:00,33.812,0.0
2024-06-02 12:28:00,33.625,0.0
2024-06-02 12:28:00,34.031,0.0
2024-06-02 12:29:00,34.531,0.0
2024-06-02 12:29:00,34.5,0.0
2024-06-02 12:30:00,34.438,0.0
2024-06-02 12:30:00,34.188,0.0
2024-06-02 12:31:00,34.031,0.0
2024-06-02 12:31:00,34.0,0.0
2024-06-02 12:32:00,33.344,0.0
2024-06-02 12:32:00,33.781,0.0
2024-06-02 12:33:00,33.938,0.0
2024-06-02 12:33:00,33.688,0.0
2024-06-02 12:34:00,32.812,0.0
2024-06-02 12:34:00,32.281,0.0
2024-06-02 12:35:00,32.594,0.0
2024-06-02 12:35:00,32.25,0.0
2024-06-02 12:36:00,32.531,0.0
2024-06-02 12:36:00,32.812,0.0
2024-06-02 12:37:00,32.375,0.0
2024-06-02 12:37:00,31.844,0.0
2024-06-02 12:38:00,31.344,0.0
2024-06-02 12:38:00,31.031,0.0
2024-06-02 12:39:00,31.531,0.0
2024-06-02 12:39:00,30.75,0.0
2024-06-02 12:40:00,30.844,0.0
2024-06-02 12:40:00,31.125,0.0
2024-06-02 12:41:00,31.031,0.0
2024-06-02 12:41:00,30.781,0.0
2024-06-02 12:42:00,30.688,0.0
2024-06-02 12:42:00,29.75,0.0
2024-06-02 12:43:00,29.938,0.0
2024-06-02 12:43:00,29.75,0.0
2024-06-02 12:44:00,29.75,0.0
2024-06-02 12:44:00,29.219,0.0
2024-06-02 12:45:00,29.125,0.0
2024-06-02 12:45:00,28.75,0.0
2024-06-02 12:46:00,29.281,0.0
2024-06-02 12:46:00,29.938,0.0
2024-06-02 12:47:00,29.625,0.0
2024-06-02 12:47:00,28.656,0.0
2024-06-02 12:48:00,28.938,0.0
2024-06-02 12:48:00,29.781,0.0
2024-06-02 12:49:00,30.688,0.0
2024-06-02 12:49:00,29.875,0.0
2024-06-02 12:50:00,29.281,0.0
2024-06-02 12:50:00,29.531,0.0
2024-06-02 12:51:00,29.281,0.0
2024-06-02 12:51:00,28.062,0.0
2024-06-02 12:52:00,28.094,0.0
2024-06-02 12:52:00,27.594,0.0
2024-06-02 12:53:00,26.969,0.0
2024-06-02 12:53:00,26.406,0.0
2024-06-02 12:54:00,26.594,0.0
2024-06-02 12:54:00,26.125,0.0
2024-06-02 12:55:00,26.156,0.0
2024-06-02 12:55:00,26.406,0.0
2024-06-02 17:49:00,24.594,0.0
2024-06-02 17:49:00,24.812,0.0
2024-06-02 17:50:00,24.312,0.0
2024-06-02 17:50:00,23.844,0.0
2024-06-02 17:51:00,24.844,0.0
2024-06-02 17:51:00,25.219,0.0
2024-06-02 17:52:00,24.969,0.0
2024-06-02 17:52:00,25.594,0.0
2024-06-02 17:53:00,25.812,0.0
2024-06-02 17:53:00,25.156,0.0
2024-06-02 17:54:00,25.188,0.0
2024-06-02 17:54:00,26.125,0.0
2024-06-02 17:55:00,26.375,0.0
2024-06-02 17:55:00,26.156,0.0
2024-06-02 17:56:00,26.156,0.0
2024-06-02 17:56:00,26.906,0.0
2024-06-02 17:57:00,27.125,0.0
2024-06-02 17:57:00,26.688,0.0
2024-06-02 17:58:00,27.031,0.0
2024-06-02 17:58:00,27.75,0.0
2024-06-02 17:59:00,28.5,0.0
2024-06-02 17:59:00,28.281,0.0
2024-06-02 18:00:00,28.094,0.0
2024-06-02 18:00:00,28.812,0.0
2024-06-02 18:01:00,28.406,0.0
2024-06-02 18:01:00,28.219,0.0
2024-06-02 18:02:00,28.625,0.0
2024-06-02 18:02:00,28.75,0.0
2024-06-02 18:03:00,28.562,0.0
2024-06-02 18:03:00,28.156,0.0
2024-06-02 18:04:00,28.031,0.0
2024-06-02 18:04:00,28.594,0.0
2024-06-02 18:05:00,28.438,0.0
2024-06-02 18:05:00,28.219,0.0
2024-06-02 18:06:00,28.938,0.0
2024-06-02 18:06:00,28.531,0.0
2024-06-02 18:07:00,28.812,0.0
2024-06-02 18:07:00,28.688,0.0
2024-06-02 18:08:00,29.031,0.0
2024-06-02 18:08:00,28.875,0.0
2024-06-02 18:09:00,30.0,0.0
2024-06-02 18:09:00,29.656,0.0
2024-06-02 18:10:00,30.438,0.0
2024-06-02 18:10:00,30.5,0.0
2024-06-02 18:11:00,30.469,0.0
2024-06-02 18:11:00,30.938,0.0
2024-06-02 18:12:00,30.281,0.0
2024-06-02 18:12:00,29.969,0.0
2024-06-02 18:13:00,30.375,0.0
2024-06-02 18:13:00,30.0,0.0
2024-06-02 18:14:00,29.844,0.0
2024-06-02 18:14:00,30.25,0.0
2024-06-02 18:15:00,29.875,0.0
2024-06-02 18:15:00,30.5,0.0
2024-06-02 18:16:00,30.062,0.0
2024-06-02 18:16:00,30.656,0.0
2024-06-02 18:17:00,30.75,0.0
2024-06-02 18:17:00,31.031,0.0
2024-06-02 18:18:00,31.562,0.0
2024-06-02 18:18:00,31.656,0.0
2024-06-02 18:19:00,32.062,0.0
2024-06-02 18:19:00,31.906,0.0
2024-06-02 18:20:00,32.125,0.0
2024-06-02 18:20:00,32.406,0.0
2024-06-02 18:21:00,32.0,0.0
2024-06-02 18:21:00,32.562,0.0
2024-06-02 18:22:00,31.688,0.0
2024-06-02 18:22:00,32.281,0.0
2024-06-02 18:23:00,31.469,0.0
2024-06-02 18:23:00,32.062,0.0
2024-06-02 18:24:00,32.219,0.0
2024-06-02 18:24:00,32.031,0.0
2024-06-02 18:25:00,32.312,0.0
2024-06-02 18:25:00,32.406,0.0
2024-06-02 18:26:00,32.688,0.0
2024-06-02 18:26:00,32.375,0.0
2024-06-02 18:27:00,32.469,0.0
2024-06-02 18:27:00,32.438,0.0
2024-06-02 18:28:00,32.469,0.0
2024-06-02 18:28:00,32.75,0.0
2024-06-02 18:29:00,32.719,0.0
2024-06-02 18:29:00,32.5,0.0
2024-06-02 18:30:00,32.031,0.0
2024-06-02 18:30:00,31.406,0.0
2024-06-02 18:31:00,31.219,0.0
2024-06-02 18:31:00,30.719,0.0
2024-06-02 18:32:00,30.531,0.0
2024-06-02 18:32:00,30.312,0.0
2024-06-02 18:33:00,30.281,0.0
2024-06-02 18:33:00,29.781,0.0
2024-06-02 18:34:00,29.188,0.0
2024-06-02 18:34:00,29.156,0.0
2024-06-02 18:35:00,29.031,0.0
2024-06-02 18:35:00,28.5,0.0
2024-06-02 18:36:00,28.875,0.0
2024-06-02 18:36:00,28.438,0.0
2024-06-02 18:37:00,27.5,0.0
2024-06-02 18:37:00,27.375,0.0
2024-06-02 18:38:00,27.469,0.0
2024-06-02 18:38:00,27.844,0.0
2024-06-02 18:39:00,28.062,0.0
2024-06-02 18:39:00,28.844,0.0
2024-06-02 18:40:00,29.562,0.0
2024-06-02 18:40:00,29.469,0.0
2024-06-02 18:41:00,29.906,0.0
2024-06-02 18:41:00,30.188,0.0
2024-06-02 18:42:00,29.781,0.0
2024-06-02 18:42:00,30.0,0.0
2024-06-02 18:43:00,29.719,0.0
2024-06-02 18:43:00,30.438,0.0
2024-06-02 18:44:00,29.688,0.0
2024-06-02 18:44:00,30.125,0.0
2024-06-02 18:45:00,30.281,0.0
2024-06-02 18:45:00,30.5,0.0
2024-06-02 18:46:00,30.469,0.0
2024-06-02 18:46:00,30.594,0.0
2024-06-02 18:47:00,30.469,0.0
2024-06-02 18:47:00,30.469,0.0
2024-06-02 18:48:00,30.375,0.0
2024-06-02 18:48:00,30.312,0.0
2024-06-02 18:49:00,30.406,0.0
2024-06-02 18:49:00,30.75,0.0
2024-06-02 18:50:00,31.25,0.0
2024-06-02 18:50:00,30.781,0.0
2024-06-02 18:51:00,31.156,0.0
2024-06-02 18:51:00,30.656,0.0
2024-06-02 18:52:00,30.375,0.0
2024-06-02 18:52:00,30.875,0.0
2024-06-02 18:53:00,30.406,0.0
2024-06-02 18:53:00,30.188,0.0
2024-06-02 18:54:00,29.75,0.0
2024-06-02 18:54:00,30.219,0.0
2024-06-02 18:55:00,30.344,0.0
2024-06-02 18:55:00,30.781,0.0
2024-06-02 18:56:00,31.438,0.0
2024-06-02 18:56:00,31.156,0.0
2024-06-02 18:57:00,30.969,0.0
2024-06-02 18:57:00,31.688,0.0
2024-06-02 18:58:00,32.094,0.0
2024-06-02 18:58:00,32.188,0.0
2024-06-02 18:59:00,32.688,0.0
2024-06-02 18:59:00,32.656,0.0
2024-06-02 19:00:00,32.438,0.0
2024-06-02 19:00:00,32.844,0.0
2024-06-02 19:01:00,33.375,0.0
2024-06-02 19:01:00,33.188,0.0
2024-06-02 19:02:00,33.719,0.0
2024-06-02 19:02:00,33.969,0.0
2024-06-02 19:03:00,34.312,0.0
2024-06-02 19:03:00,33.688,0.0
2024-06-02 19:04:00,33.531,0.0
2024-06-02 19:04:00,33.375,0.0
2024-06-02 19:05:00,33.594,0.0
2024-06-02 19:05:00,33.438,0.0
2024-06-02 19:06:00,33.594,0.0
2024-06-02 19:06:00,33.906,0.0
2024-06-02 19:07:00,33.938,0.0
2024-06-02 19:07:00,34.188,0.0
2024-06-02 19:08:00,34.5,0.0
2024-06-02 19:08:00,34.312,0.0
2024-06-02 19:09:00,34.375,0.0
2024-06-02 19:09:00,34.188,0.0
2024-06-02 19:10:00,34.5,0.0
2024-06-02 19:10:00,34.531,0.0
2024-06-02 19:11:00,33.938,0.0
2024-06-02 19:11:00,33.75,0.0
2024-06-02 19:12:00,33.75,0.0
2024-06-02 19:12:00,33.156,0.0
2024-06-02 19:13:00,33.0,0.0
2024-06-02 19:13:00,33.094,0.0
2024-06-02 19:14:00,32.844,0.0
2024-06-02 19:14:00,32.562,0.0
2024-06-02 19:15:00,32.188,0.0
2024-06-02 19:15:00,31.719,0.0
2024-06-02 19:16:00,31.719,0.0
2024-06-02 19:16:00,32.031,0.0
2024-06-02 19:17:00,31.875,0.0
2024-06-02 19:17:00,32.25,0.0
2024-06-02 19:18:00,32.719,0.0
2024-06-02 19:18:00,32.688,0.0
2024-06-02 19:19:00,32.781,0.0
2024-06-02 19:19:00,33.062,0.0
2024-06-02 19:20:00,33.125,0.0
2024-06-02 19:20:00,33.125,0.0
2024-06-02 19:21:00,32.938,0.0
2024-06-02 19:21:00,32.688,0.0
2024-06-02 19:22:00,31.875,0.0
2024-06-02 19:22:00,31.688,0.0
2024-06-02 19:23:00,31.438,0.0
2024-06-02 19:23:00,31.031,0.0
2024-06-02 19:24:00,30.812,0.0
2024-06-02 19:24:00,30.625,0.0
2024-06-02 19:25:00,30.875,0.0
2024-06-02 19:25:00,30.781,0.0
2024-06-02 19:26:00,30.844,0.0
2024-06-02 19:26:00,30.625,0.0
2024-06-02 19:27:00,30.5,0.0
2024-06-02 19:27:00,30.469,0.0
2024-06-03 09:14:00,34.406,1.0
2024-06-03 09:15:00,34.156,1.0
2024-06-03 09:15:00,34.562,1.0
2024-06-03 09:16:00,35.375,1.0
2024-06-03 09:16:00,34.781,1.0
2024-06-03 09:17:00,35.031,1.0
2024-06-03 09:17:00,34.781,1.0
2024-06-03 09:18:00,34.25,1.0
2024-06-03 09:18:00,33.906,1.0
2024-06-03 09:19:00,34.594,1.0
2024-06-03 09:19:00,35.0,1.0
2024-06-03 09:20:00,35.656,1.0
2024-06-03 09:20:00,34.5,1.0
2024-06-03 09:21:00,34.812,1.0
2024-06-03 09:21:00,34.406,1.0
2024-06-03 09:22:00,34.344,1.0
2024-06-03 09:22:00,36.031,1.0
2024-06-03 09:23:00,36.625,1.0
2024-06-03 09:23:00,36.438,1.0
2024-06-03 09:24:00,35.75,1.0
2024-06-03 09:24:00,35.156,1.0
2024-06-03 09:25:00,35.5,1.0
2024-06-03 09:25:00,35.531,1.0
2024-06-03 09:26:00,36.094,1.0
2024-06-03 09:26:00,36.344,1.0
2024-06-03 09:27:00,36.188,1.0
2024-06-03 09:27:00,35.656,1.0
2024-06-03 09:28:00,36.125,1.0
2024-06-03 09:28:00,35.625,1.0
2024-06-03 09:29:00,36.719,1.0
2024-06-03 09:29:00,36.844,1.0
2024-06-03 09:30:00,36.938,1.0
2024-06-03 09:30:00,37.438,1.0
2024-06-03 09:31:00,37.781,1.0
2024-06-03 09:31:00,37.844,1.0
2024-06-03 09:32:00,37.75,1.0
2024-06-03 09:32:00,38.406,1.0
2024-06-03 09:33:00,38.531,1.0
2024-06-03 09:33:00,38.594,1.0
2024-06-03 09:34:00,38.75,1.0
2024-06-03 09:34:00,39.125,1.0
2024-06-03 09:35:00,38.781,1.0
2024-06-03 09:35:00,38.938,1.0
2024-06-03 09:36:00,37.031,1.0
2024-06-03 09:36:00,30.719,0.0
2024-06-03 09:37:00,31.094,0.0
2024-06-03 09:37:00,31.312,0.0
2024-06-03 09:38:00,31.125,0.0
2024-06-03 09:38:00,31.688,0.0
2024-06-03 09:39:00,31.406,0.0
2024-06-03 09:39:00,31.906,0.0
2024-06-03 09:40:00,32.156,0.0
2024-06-03 09:40:00,32.312,0.0
2024-06-03 09:41:00,32.125,0.0
2024-06-03 09:41:00,31.969,0.0
2024-06-03 09:42:00,31.594,0.0
2024-06-03 09:42:00,32.188,0.0
2024-06-03 09:43:00,32.406,0.0
2024-06-03 09:43:00,32.375,0.0
2024-06-03 09:44:00,33.031,0.0
2024-06-03 09:44:00,33.125,0.0
2024-06-03 09:45:00,33.281,0.0
2024-06-03 09:45:00,34.062,0.0
2024-06-03 09:46:00,34.375,0.0
2024-06-03 09:46:00,34.219,0.0
2024-06-03 09:47:00,34.562,0.0
2024-06-03 09:47:00,34.812,0.0
2024-06-03 09:48:00,34.938,0.0
2024-06-03 09:48:00,35.312,0.0
2024-06-03 09:49:00,34.625,0.0
2024-06-03 09:49:00,34.469,0.0
2024-06-03 09:50:00,35.125,0.0
2024-06-03 09:50:00,35.062,0.0
2024-06-03 09:51:00,35.094,0.0
2024-06-03 09:51:00,35.188,0.0
2024-06-03 09:52:00,35.469,0.0
2024-06-03 09:52:00,35.875,0.0
2024-06-03 09:53:00,35.969,0.0
2024-06-03 09:53:00,35.875,0.0
2024-06-03 09:54:00,36.031,0.0
2024-06-03 09:54:00,36.25,0.0
2024-06-03 09:55:00,36.562,0.0
2024-06-03 09:55:00,36.344,0.0
2024-06-03 09:56:00,36.844,0.0
2024-06-03 09:56:00,36.562,0.0
2024-06-03 09:57:00,36.75,0.0
2024-06-03 09:57:00,37.188,0.0
2024-06-03 09:58:00,37.5,0.0
2024-06-03 09:58:00,37.438,0.0
2024-06-03 09:59:00,37.562,0.0
2024-06-03 09:59:00,37.562,0.0
2024-06-03 10:00:00,37.844,0.0
2024-06-03 10:00:00,38.062,0.0
2024-06-03 10:01:00,38.312,0.0
2024-06-03 10:01:00,38.562,0.0
2024-06-03 10:02:00,38.531,0.0
2024-06-03 10:02:00,38.531,0.0
2024-06-03 10:03:00,38.531,0.0
2024-06-03 10:03:00,38.562,0.0
2024-06-03 10:04:00,38.688,0.0
2024-06-03 10:04:00,38.719,0.0
2024-06-03 10:05:00,38.625,0.0
2024-06-03 10:05:00,38.969,0.0
2024-06-03 10:06:00,39.031,0.0
2024-06-03 10:06:00,38.906,0.0
2024-06-03 10:07:00,38.812,0.0
2024-06-03 10:07:00,39.094,0.0
2024-06-03 10:08:00,39.031,0.0
2024-06-03 10:08:00,39.312,0.0
2024-06-03 10:09:00,39.344,0.0
2024-06-03 10:09:00,39.812,0.0
2024-06-03 10:10:00,40.0,0.0
2024-06-03 10:10:00,39.75,0.0
2024-06-03 10:11:00,40.25,0.0
2024-06-03 10:11:00,40.375,0.0
2024-06-03 10:12:00,40.375,0.0
2024-06-03 10:12:00,40.25,0.0
2024-06-03 10:13:00,40.812,0.0
2024-06-03 10:13:00,40.812,0.0
2024-06-03 10:14:00,40.781,0.0
2024-06-03 10:14:00,40.875,0.0
2024-06-03 10:15:00,40.688,0.0
2024-06-03 10:15:00,40.875,0.0
2024-06-03 10:16:00,40.719,0.0
2024-06-03 10:16:00,40.375,0.0
2024-06-03 10:17:00,40.344,0.0
2024-06-03 10:17:00,40.375,0.0
2024-06-03 10:18:00,40.25,0.0
2024-06-03 10:18:00,39.906,0.0
2024-06-03 10:19:00,39.438,0.0
2024-06-03 10:19:00,39.344,0.0
2024-06-03 10:20:00,39.812,0.0
2024-06-03 10:20:00,39.688,0.0
2024-06-03 10:21:00,39.531,0.0
2024-06-03 10:21:00,39.438,0.0
2024-06-03 10:22:00,39.688,0.0
2024-06-03 10:22:00,39.281,0.0
2024-06-03 10:23:00,39.375,0.0
2024-06-03 10:23:00,39.25,0.0
2024-06-03 10:24:00,39.094,0.0
2024-06-03 10:24:00,38.594,0.0
2024-06-03 10:25:00,38.375,0.0
2024-06-03 10:25:00,38.438,0.0
2024-06-03 10:26:00,38.5,0.0
2024-06-03 10:26:00,38.531,0.0
2024-06-03 10:27:00,38.469,0.0
2024-06-03 10:27:00,38.594,0.0
2024-06-03 10:28:00,38.844,0.0
2024-06-03 10:28:00,39.0,0.0
2024-06-03 10:29:00,39.156,0.0
2024-06-03 10:29:00,39.469,0.0
2024-06-03 10:30:00,39.031,0.0
2024-06-03 10:30:00,38.844,0.0
2024-06-03 10:31:00,38.906,0.0
2024-06-03 10:31:00,38.875,0.0
