Timestamp,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32
2024/6/1 2:08,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:08,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:09,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:09,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:10,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:10,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:11,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:11,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:12,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:12,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:13,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:13,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:14,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:14,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:15,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:15,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:16,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:16,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:17,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:17,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:18,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:18,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:19,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:19,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:20,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:20,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:21,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,0
2024/6/1 2:21,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,
2024/6/1 2:22,,,0,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,0,
